00063;3;;25;31;;;60;70;
7;;;39;49;57;;77;
32338;2;;;;45;;62;70;83
4;13;;36;;;;77;88
;18;29;;;57;65;78;
32462;4;;20;35;40;;;74;
5;;;37;;;64;75;85
;;28;39;;56;69;;89
32503;;;20;31;41;;61;;80
3;14;;;44;;;75;82
;15;28;37;48;;68;;
32645;1;13;;;40;50;60;;
3;15;;;;56;65;;88
7;;;38;48;;67;;90
32731;4;13;20;;42;;;;83
5;;26;31;;53;;;84
;16;28;38;;56;;75;
32732;2;;;;40;50;60;70;
;17;27;;42;52;65;;
;18;;;44;58;67;74;
32736;5;;;31;41;50;60;;
;;;32;48;;61;73;85
9;17;27;36;;;;;87
32749;2;;;31;41;;;71;80
5;;23;35;46;52;;;
;19;27;;;56;68;;83
32926;;11;21;;;54;65;;82
6;;26;33;44;;66;;
;19;;37;47;;;78;85
33001;;10;20;;;54;;70;84
7;15;22;;46;57;;;
;19;23;38;48;58;;;
33138;;;;30;;54;60;70;80
7;;25;;41;;;77;88
8;19;;33;44;;64;;
33154;1;10;;;;50;;71;83
;16;;34;44;;64;72;
7;19;;;46;;65;78;
33266;;10;23;31;;53;;;83
;17;24;35;;57;62;;
;;;37;;59;69;74;89
33485;2;;23;33;41;54;;;
5;12;;;;55;63;;86
8;15;;37;;;;79;88
33565;;14;23;35;;;;70;80
8;;;37;;54;66;73;
;;26;;48;58;68;;88
33586;2;;22;33;;50;;;80
;16;27;34;47;;;73;
8;;;39;48;;64;74;
33881;3;12;;;;51;60;;81
5;13;;;;;62;77;83
;;27;35;49;57;;79;
34043;1;;23;32;41;;;;82
3;16;;;44;56;;;83
8;17;29;;;57;;;84
34054;;10;22;;;51;62;71;
;12;;31;48;55;64;;
;;;36;49;57;69;;88
34152;5;;;;41;52;;73;82
7;;23;;42;53;67;;
;;29;39;43;54;;;88
34178;;;21;30;40;51;;70;
6;17;23;32;;;;;81
7;18;28;;;;67;;85
34280;3;;23;31;;50;;70;
;;25;;45;57;65;72;
9;14;29;;48;;69;;
34475;;15;;;41;50;61;;80
;16;23;;42;;;72;87
;;;38;47;56;;78;88
34665;;;;30;42;;60;70;
;13;;34;;;62;72;87
;14;;36;;57;65;;90
34765;;12;21;;44;;60;76;
5;;;37;47;53;;77;
;;28;39;48;59;64;;
34927;;11;;;;51;64;71;85
;13;27;36;;;66;;87
6;17;;;44;58;;;88
35052;;10;20;32;;;;71;82
4;16;23;;;55;;;83
;;27;37;;59;68;79;
35142;;13;;30;41;53;;70;
4;;;31;42;56;;72;
;;26;;45;59;68;;90
35186;;10;;32;;56;60;72;
7;;;33;43;57;63;;
8;17;;;44;;66;77;
35187;4;11;;;41;55;63;;
5;;22;;;;67;77;85
6;14;26;;;;;79;87
35209;1;10;20;32;;;;;83
4;11;22;;42;;;78;
;16;28;;;;66;79;89
35369;3;10;20;;;;61;;82
4;14;;34;44;;63;;
;;;38;46;59;;79;87
35435;2;;;30;;50;63;;83
;;28;34;42;;64;75;
6;19;;35;;;68;77;
35465;2;10;;;43;;61;70;
;;25;38;48;53;;71;
8;;26;;;54;67;;90
35535;4;;23;;;;60;70;80
5;;25;;42;;67;;85
;;27;39;46;59;69;;
35557;4;;;;;53;61;70;80
;11;;;45;55;;72;81
;;24;39;48;57;67;;
35785;;10;;;45;52;;70;84
4;13;24;35;;;;;86
;16;29;39;;55;67;;
35844;4;11;26;33;;;;;80
;;27;;48;;66;77;82
7;18;;;49;55;;;86
35861;2;10;21;;;;60;74;
;12;;34;46;53;;77;
;18;;35;;57;65;;89
35898;;13;24;;42;52;62;;
;;;33;47;55;;72;84
;;29;;48;;69;75;85
35948;1;10;;34;;55;;70;
;;23;35;44;58;;;82
6;;24;39;;59;;;89
35952;;11;22;34;;52;;;81
2;;23;;46;;65;;82
8;;25;;47;57;;78;
35977;;11;20;32;;;60;;83
7;13;26;36;44;;;;
8;15;28;;46;;68;;
36089;;13;;;40;52;;70;81
;17;27;33;;53;65;;
;;28;;;54;68;74;84
36199;;10;23;;;51;62;;81
2;;;36;40;;;72;89
7;17;;;46;57;;;90
36486;;11;;35;;53;60;;83
;17;27;37;;54;;;89
;19;28;38;;;64;;90
36681;3;;20;;42;51;;;85
;;22;;;58;62;78;86
;;;38;49;59;65;79;
36767;3;13;;;42;50;60;;
4;15;;37;48;51;;;
9;16;;;49;59;;;88
36810;;;23;;41;;63;70;80
;;25;;42;57;66;73;
7;;29;;;;67;76;83
36995;;;21;;44;52;62;;80
;16;23;;45;56;;;82
7;18;29;;47;;;;89
37002;4;15;22;;;51;;71;
7;;;34;;53;;78;87
8;19;;;47;;69;79;
37417;;;25;30;;;60;73;81
;18;;31;48;;61;;84
;;27;38;49;;;79;88
37557;;11;24;;42;;61;73;
;;26;;45;54;;75;84
;18;29;37;;58;;;86
37564;3;;20;30;;50;;;81
5;18;21;;44;53;;;
6;19;;39;;58;;;90
37657;1;13;;32;;;;73;82
;;26;;;53;68;74;84
;17;27;;47;;;77;85
37874;;11;20;;41;50;61;;
5;17;;33;42;;;;85
;19;29;36;;;67;77;
37900;;11;22;;42;;;;80
;12;;33;47;;66;;85
9;;26;37;48;55;;;
37905;;11;23;;;55;;71;80
;12;28;37;;56;68;;
;;29;39;;59;;73;89
37971;;;21;30;;;;71;83
3;18;;32;;;61;76;
;;28;33;46;;64;77;
38026;;10;;31;43;50;;;82
2;11;26;36;46;;;;
9;18;;;49;59;;79;
38078;;10;;32;46;52;60;;
6;;;;;58;65;73;85
;;29;38;48;;;78;86
38287;;;20;33;;50;60;;84
;;22;36;45;;61;75;
6;19;;;;;66;78;90
38369;1;10;;;44;;;72;80
;11;28;;;54;;76;85
4;13;;39;;;68;;86
38463;;;24;31;46;;64;70;
8;16;;;48;55;;72;
9;;;;49;;67;74;86
38578;1;11;;;;52;60;;83
6;15;;33;;53;66;;
7;18;29;;;57;;;90
38703;1;;24;;;51;60;70;
;12;25;33;45;;65;;
;;;;46;57;67;78;86
38732;;;21;33;;;60;72;84
;12;22;;43;53;;74;
;;27;;49;;66;78;90
38758;;12;21;33;;;64;70;
;18;27;37;;53;;;86
7;;28;;;55;69;77;
39012;;;22;34;41;;61;;81
;13;28;35;42;;;77;
;14;;;47;59;68;;90
39157;;14;;;40;53;62;72;
5;17;;33;;55;;;86
;19;;38;43;58;;;87
39416;4;;;31;41;52;;70;
;;21;32;42;54;65;;
8;19;26;36;;;;77;
39482;1;15;20;31;;50;;;
;16;22;36;;;64;75;
9;;;39;;57;69;;90
39492;4;;;32;;50;;71;80
5;11;;34;;56;;;83
;;29;39;45;;69;74;
39566;;;21;30;;51;;74;82
7;;;;47;57;;76;88
;19;29;;48;59;;;90
39587;;11;;;;52;61;70;83
2;;;32;;56;64;;87
9;;28;38;;;;73;90
39655;3;;22;31;43;;60;;
4;;26;;46;58;62;;
;17;27;;;59;;78;86
39663;;;;30;41;52;62;;84
6;;23;31;46;;;;86
8;;27;;48;;69;79;
39712;1;13;;30;43;;;71;
;18;25;37;45;;;;83
7;19;29;;;57;;79;
39756;1;;;35;;52;;75;80
4;;24;;43;54;;77;
;;25;39;;58;;78;85
39926;2;;20;;44;;60;71;
3;13;21;;45;;;;87
5;;;39;;57;68;79;
39992;2;;;36;;52;;74;81
;;;;41;53;64;77;88
;19;;;42;58;68;79;
40068;1;;;30;43;53;;;81
;12;26;;44;;67;;82
;;;36;49;57;68;75;
40087;1;;;30;;52;;70;81
4;;24;34;;;67;73;
9;19;26;;45;;;;87
40120;2;10;21;;;;;73;81
4;;;35;;53;65;75;
9;;;36;;57;67;76;
40501;1;11;23;;;50;62;;
;;24;35;46;;;72;88
;;;39;49;56;;73;90
40575;;;21;;42;52;62;72;
2;;27;35;44;;;;83
;;;37;46;54;68;;88
40652;;;20;34;;51;61;;
8;17;24;;48;;;;88
;19;25;39;;58;;;89
40691;;10;;31;44;;;73;81
4;12;;;45;;62;;85
7;;26;35;;;;79;86
40909;;;20;31;43;;;73;84
;;23;37;44;;66;74;
;13;;;;58;68;79;89
40973;2;14;;33;;52;;;81
3;15;22;;42;;;;82
8;16;;;;57;;76;90
41010;;12;20;;45;;;70;84
;14;;36;47;;64;71;
;;;38;48;;68;79;88
41019;1;10;20;;42;55;;;
6;;21;;;;61;75;83
7;19;;39;;;65;;85
41187;;;;31;41;53;63;75;
;12;24;;;55;64;77;
7;18;27;34;;;67;;
41336;4;;;;43;;60;75;81
;;;36;45;;64;77;88
8;19;;38;;57;;78;
41408;;;20;35;42;51;63;;
5;;22;;44;;66;;87
;18;24;;49;54;;76;
41510;;11;22;31;;;61;72;
4;13;23;;;55;64;;
6;;24;37;48;;;;85
42005;;;22;30;;56;63;;82
8;;24;;42;57;65;;
;;;35;;59;68;76;87
42172;1;;20;30;41;;;74;
;;22;34;44;;65;;85
6;;23;35;;57;;78;
42207;1;;;;41;55;;71;84
;12;23;34;47;;;;85
;;24;37;;59;;74;86
42209;1;12;20;31;;;61;;
5;;22;35;;53;62;;
6;;24;;49;;65;;87
42215;;;22;;40;51;60;;84
7;11;24;;;52;64;;
;14;27;;46;56;;;86
42294;;12;;;;52;60;70;80
4;14;;33;;;61;;81
;;28;;;57;63;79;84
42396;5;;20;30;;51;63;;
7;;23;33;46;52;;;
8;;27;;;57;69;77;
42595;1;10;20;;;51;61;;
;12;24;;;54;62;;86
5;17;26;38;;;;;90
42601;;13;;;;50;62;;80
7;15;;;;53;65;76;
;19;;32;49;;66;;83
42657;3;;;;43;52;63;;80
;14;27;;;54;65;;87
;;29;38;48;;69;78;
42868;;;21;30;40;;66;71;
;13;26;34;;;68;76;
8;14;28;;;55;;;90
42878;2;11;25;;;51;;;80
;15;26;;47;;67;;82
;;;39;49;56;;74;86
42923;;10;20;30;;;60;;82
5;;;;46;56;;76;84
8;16;;;48;;64;;85
43005;;15;;;40;;60;70;82
;17;27;37;42;;;72;
7;19;29;38;;;69;;
43192;2;10;20;;43;;61;;
6;11;21;;;53;67;;
9;;;37;47;;69;75;
43196;3;;22;30;;;61;;82
4;;25;;42;54;63;;
;18;;37;46;55;69;;
43203;3;;20;;43;;60;;84
4;;23;;45;;65;72;
;;24;35;;57;;78;90
43391;;11;;;42;;64;70;84
;;28;;47;58;67;;87
7;;;38;;59;;76;88
43488;;12;;35;;;60;71;80
;13;27;;45;;;77;86
9;;28;;;59;;78;88
43578;;13;;;;54;60;71;86
5;;;;43;;62;72;89
;19;;39;48;59;;74;
43621;;11;;;43;51;60;70;
3;12;;34;45;54;;;
;;29;39;49;;66;79;
43651;;;22;;43;53;;71;81
;12;23;31;;;;74;88
;;27;;48;56;69;78;
43653;2;;23;30;40;;61;;
;;26;;44;54;;73;87
5;;27;37;;55;;;90
43683;5;12;;32;;53;64;;
7;15;;;48;;;78;83
;19;;;49;59;69;;84
43792;1;11;;;;;60;70;80
;13;22;;;56;64;;82
4;;24;37;;;68;;90
43798;;17;;31;41;;61;73;
6;;23;;42;;;75;85
9;19;28;;;;66;;89
43831;;12;;;40;;60;73;83
3;;25;;44;56;63;;
7;;27;39;;58;67;;
44022;2;12;22;;41;50;;;
;14;23;;45;51;;76;
4;19;;37;;58;;77;
44034;;10;20;34;;;60;;81
;;26;35;43;53;;77;
;;29;39;49;56;68;;
44306;;10;21;;41;;;71;83
;;23;34;43;;66;;86
6;16;;38;;;67;;88
44366;2;12;;;41;;62;74;
7;13;26;37;;;63;;
;15;;38;49;;64;77;
44370;1;;20;;41;;60;;80
;18;21;35;;55;62;;
;19;28;37;;56;;78;
44461;1;;;;41;50;;70;84
;17;22;;;55;61;76;
;18;;;46;59;;77;90
44619;3;;;32;41;50;;;80
;18;;35;;53;66;;82
;;27;36;48;;67;;89
44833;5;11;;;41;51;;;84
6;16;;;45;55;;73;
9;18;28;;48;57;;;
44977;5;13;;34;;;;71;84
6;;;36;;;68;74;85
7;;;;44;53;69;;89
45184;3;;21;32;41;;;74;
4;;22;33;;57;65;;
;;29;36;48;;;78;88
45352;3;;21;32;;54;;73;
4;;;;47;57;66;75;
9;;;36;;;67;76;90
45427;4;;27;;45;54;;72;
5;;;33;48;56;;;86
;12;;37;;59;;79;90
45439;2;;;;40;52;61;;82
5;;27;;41;;62;74;
;;;;45;56;63;77;90
45482;1;11;21;;;;;70;82
4;13;23;;46;;;;84
;17;;;47;;68;79;86
45570;;11;24;;42;52;64;;
6;12;25;33;;;;;82
;17;;38;46;;69;76;
45614;1;;23;;42;;;72;
;17;;;45;;61;75;83
7;19;;;;54;;79;85
45703;3;;23;30;;;62;70;
6;;;31;;57;;74;86
;;27;;49;;66;79;87
45904;;14;23;34;43;;;;80
;;26;36;;53;66;;82
7;;;39;46;;67;;87
46150;;10;20;;;51;60;71;
;;25;33;45;;65;72;
;18;26;39;;;;75;86
46198;1;;20;;42;;60;;
;17;;35;44;56;;;86
;;26;38;;58;68;;87
46400;3;10;;30;;;62;;81
7;;;31;42;57;;;88
;17;;34;;;69;77;90
46480;;;;32;43;52;62;;82
;11;27;;45;53;;74;
7;19;;;46;56;;78;
46508;;;22;31;41;;64;70;
4;;25;34;;55;;71;
;16;29;;49;56;;76;
46583;;15;22;33;45;;;;80
4;17;;36;;52;;75;
5;19;;39;;;65;76;
46613;;14;;31;40;55;62;;
;17;24;33;43;;;;89
;;28;39;44;59;;;90
46711;1;;25;;;51;61;;83
4;14;;33;;;62;;86
;18;;36;48;54;65;;
46927;1;11;;34;;;;71;81
6;18;26;38;;;;;84
;19;;;;58;64;79;85
46983;;;21;35;41;50;;;82
;17;26;;47;;61;76;
;18;28;39;49;;;;86
47092;4;10;20;;;;63;71;
5;;22;34;45;;;;88
;19;;;;57;65;79;89
47141;4;;20;;;54;60;;80
5;18;;35;;;;71;83
7;19;28;36;;59;;;
47186;;10;;;41;51;63;72;
;;;32;;58;66;78;89
;19;28;34;;;69;79;
47247;;10;;31;;52;;71;84
4;;22;;;55;;75;85
8;15;23;;;56;69;;
47251;5;;;;44;;62;70;80
;18;23;32;47;;63;;
;;25;;48;59;65;77;
47254;;15;21;;;;65;73;80
;18;;36;;54;;75;82
;;;38;;57;68;79;89
47387;;11;;36;40;;62;76;
5;;24;37;;;63;;88
;19;29;;45;56;;79;
47442;3;;21;30;;;62;;82
4;;23;;47;55;65;;
7;;29;;;57;68;;90
47559;;13;21;31;40;;;;80
3;18;22;32;;;;72;
8;19;;37;45;;;;89
47755;4;11;23;31;;;;72;
6;14;;37;;;;75;83
;15;28;38;;;69;;85
47770;2;;;30;;51;63;70;
7;;24;;42;54;67;;
8;19;27;;45;;;;87
47789;;;;;40;54;63;70;82
5;14;27;;42;;65;;
;16;28;37;;;68;75;
47810;;12;21;;;50;;70;86
8;18;24;;43;55;;;
9;;;37;49;;;73;90
47863;5;13;;;;51;60;;80
8;;26;37;45;;;;81
9;18;;38;;;68;76;
47897;3;;;36;;53;62;;83
;;25;37;44;56;;74;
;;26;;47;58;67;;88
47915;;12;;;42;52;63;;81
3;;22;;46;55;;;83
;18;26;36;;59;;79;
48043;;;;30;41;;60;;80
7;;;34;42;;63;;84
;18;;;47;;69;78;86
48048;;10;;33;41;55;;72;
5;;;;42;57;;74;84
8;18;27;;;;;76;89
48112;;14;20;30;40;;;73;
8;15;;31;46;;;;82
9;;;39;47;;68;78;
48443;;;20;;45;50;67;;83
6;;;;46;53;68;;86
9;;;;48;58;69;79;
48449;;11;22;;42;;;70;82
;;23;32;44;58;63;;
8;19;;;49;59;;79;
48527;;12;;35;40;;;71;86
8;14;;37;;;;78;87
9;;29;39;;;67;;89
48540;1;;22;;41;53;61;;
;16;23;;44;54;;;82
8;17;;37;45;;68;;
48546;1;;20;31;;;64;71;
;;27;35;45;;66;77;
9;16;28;39;;59;;;
48577;;10;20;33;41;50;;;
5;16;26;;44;;;77;
;18;29;;48;;;78;90
48669;2;;21;31;;51;;71;
5;12;;;48;;66;75;
7;19;26;38;;;;;89
48697;;10;21;31;42;;63;;
5;11;;;43;;65;77;
7;;27;39;;58;;78;
48785;;13;21;31;;;60;;83
;;23;;46;57;63;74;
;19;;;48;58;65;;89
49022;2;10;;30;;;63;71;
;14;25;33;;52;64;;
9;18;26;;48;;68;;
49075;;10;20;;42;;;75;80
7;11;26;;45;;;77;
8;12;27;39;47;;;;
49162;;;;31;;50;61;70;85
6;;;;45;55;62;;87
;;25;35;;58;65;78;
49252;1;;23;;;50;;73;80
;;28;35;44;;;75;81
;18;29;37;47;;66;;
49280;;12;23;30;42;;;;81
5;14;28;35;43;;;;
9;19;29;;;;69;78;
49340;1;;;30;41;54;;;80
;;23;33;;55;;76;84
5;15;;37;;58;69;;
49421;;10;;31;;54;60;;80
5;;22;33;;56;;;81
6;;27;37;;;66;79;
49477;3;;24;;;;;71;84
8;17;;34;42;;63;;
9;;;;43;59;64;76;
49486;3;;21;;46;52;61;;
;16;;;47;;63;72;85
;17;27;39;;;67;76;
49570;;11;;30;41;;63;;83
7;13;23;34;;;;78;
;17;;39;46;;68;79;
49721;;10;25;34;47;;60;;
;;26;;48;56;67;;87
7;14;28;39;;;;;88
49749;1;10;;31;42;;;72;
6;;26;;;;65;75;84
;;27;39;47;57;;78;
49829;;15;;33;;50;60;71;
5;16;24;;;;;77;82
;;25;39;45;55;;79;
50082;2;;;32;;;60;71;83
6;12;;37;;;65;73;
;15;27;;;59;67;;88
50131;2;13;;;43;50;;70;
5;;26;33;48;;;78;
;19;;;49;;68;79;90
50284;3;;21;;;;62;;80
;17;;;47;53;64;;82
7;18;;39;;;;79;84
50380;;;22;;42;52;61;70;
4;17;27;;;55;63;;
9;;29;;;56;65;;88
50382;2;10;24;31;;;;;84
3;;27;;;53;64;73;
;13;28;;47;55;;77;
50424;4;;;32;;;62;70;81
;14;21;;44;53;;76;
;;22;;47;59;69;79;
50586;;10;20;30;;;61;71;
;14;23;;48;;;75;82
;;27;34;;59;;78;83
50609;;;;30;40;52;64;;81
3;;27;31;;55;;77;
;19;;35;48;;68;;90
50668;;10;24;;41;52;;72;
;;26;37;;54;66;;88
;;27;38;49;56;;75;
50698;;;26;30;41;50;;;80
3;18;;;;;67;71;89
8;;29;;47;;;77;90
50734;;14;;30;40;;;74;86
;15;25;31;42;;;76;
9;;;;47;58;69;;90
50843;;12;;31;;53;60;;83
6;;27;;44;54;;71;
7;;;39;45;;67;;90
50855;;;;32;;57;62;70;80
;;;33;47;58;63;71;
7;;26;36;49;;68;;
50915;;;22;;43;50;62;70;
7;17;24;33;;;;;87
9;;25;;49;58;;79;
50969;;;;30;42;53;60;72;
;;28;37;44;;65;77;
;14;29;;46;;67;79;
51012;;10;;30;44;54;62;;
2;;;33;47;55;;76;
7;;27;;48;56;;77;
51039;2;;;;41;;60;73;83
;;23;31;45;;61;;85
6;13;;37;;58;;78;
51088;;13;;30;;;65;70;85
7;;23;;44;;68;73;
;19;25;;;58;;74;90
51130;5;;20;33;;;62;70;
6;12;21;38;;;;;84
;;23;39;49;;67;;88
51160;;11;21;33;45;;60;;
;14;;34;46;;;72;86
8;;;35;48;58;65;;
51317;3;12;20;;41;;62;;
5;13;;38;;;;77;89
;16;23;;48;59;;79;
51542;1;;20;;;54;60;;80
4;11;23;33;;;;;81
6;;26;38;46;;68;;
51554;;14;21;30;;52;;;85
;15;25;;46;57;65;;
5;16;;33;48;58;;;
51571;;;20;30;;51;;70;81
;;22;34;48;52;65;;
;;27;38;;56;69;79;
51723;1;;;30;;54;63;70;
3;15;24;;;;65;71;
4;19;29;;49;57;;;
51826;;12;;;40;53;63;;82
6;;25;;;56;66;78;
;16;26;39;49;59;;;
51853;1;15;;;;53;;70;82
8;;27;;46;55;;73;
;;;37;;58;68;74;89
51871;2;;23;;;50;;71;80
4;11;;;47;;67;72;
;14;29;;49;;;74;87
51949;;10;;31;;53;;70;81
7;15;;36;;56;;71;
;18;27;37;48;59;;;
51984;;15;21;37;;;;70;86
7;16;;;47;55;;;87
9;17;;;48;57;67;;
51990;3;;20;33;;52;;;80
;;25;35;44;53;;;85
;;;;49;56;68;78;88
52029;1;13;;;42;;61;;80
2;16;23;;;;64;76;
;19;25;;49;;65;;88
52102;3;;;31;41;;61;;84
5;16;;;42;;;78;88
9;18;;;48;58;;;89
52159;;10;;30;;50;;70;83
4;11;21;;43;55;;;
5;14;;39;;58;69;;
52163;;11;24;30;43;;;;81
7;;27;;;;61;74;85
8;;28;;;;62;78;90
52195;;12;;32;42;53;62;;
;16;;36;46;;63;72;
;;;38;47;;69;73;88
52248;;;20;34;41;51;;70;
;12;22;36;44;;67;;
9;19;27;;;59;;78;
52277;;;;31;46;53;61;;81
;11;;;47;56;;74;84
9;;26;;49;58;;;88
52377;1;10;;30;;;;73;87
5;14;;;;;64;77;89
;19;;;;57;68;79;90
52521;;;23;32;41;;61;;84
5;13;;33;;;63;71;
;15;29;38;;59;;79;
52524;;10;23;;;;60;70;83
;11;;36;44;52;63;;
8;;29;;;54;;72;86
52587;;;;;42;50;61;73;85
5;12;;;46;51;;75;
;;;33;49;59;67;76;
52588;;12;;;;51;61;71;86
3;15;;;44;;66;73;
4;18;28;;49;59;;;
52807;2;;;;42;51;60;;81
;12;28;;;53;;75;82
;17;29;;;57;69;76;
52819;;11;21;31;44;54;;;
;13;;;;56;62;72;85
;15;28;38;48;;;77;
52933;;13;;32;40;;;70;83
;14;27;33;;;67;77;
;15;;;47;58;;78;90
53050;1;;;32;;;60;70;80
8;17;;33;;52;;72;
9;19;;;;59;68;;90
53215;2;10;;33;46;;;;80
;12;23;36;;55;65;;
7;19;;;;56;;79;86
53330;2;15;;;41;;62;70;
3;;25;34;;55;;75;
4;;29;38;48;;;;89
53403;;10;;33;;;63;73;80
4;11;;34;43;;;;82
5;14;;;48;;68;;88
53413;;10;;;;50;63;70;80
5;16;;;;;66;75;84
8;18;24;;;;;77;90
53421;4;;20;;41;;;74;80
;;26;;;52;63;78;87
8;19;28;38;;;66;;
53594;2;;;31;41;50;;70;
5;;;33;43;51;;71;
;;26;;49;53;;73;90
53606;;;24;;42;52;;72;80
;;;37;46;55;;73;83
3;;;;48;;69;77;85
53679;;;;31;;50;61;76;83
7;15;;;;53;63;77;
8;;26;39;;;68;;89
53729;4;11;23;;40;;;74;
;;25;;;57;63;75;84
;15;29;35;;;69;76;
53748;3;10;;;42;;60;72;
;12;24;35;;;67;;84
9;;29;;47;56;69;;
53782;1;;20;;41;;63;;86
3;;24;35;;58;;;89
;19;25;36;;59;66;;
54052;3;;20;;;53;64;70;
6;;;36;45;;65;;87
9;;;;46;59;;78;90
54144;5;;20;;41;52;;;80
7;;22;;;53;65;76;
;;23;38;47;;69;;90
54152;;;;34;41;51;;74;83
5;16;27;37;46;;;;
7;;;38;;;67;77;90
54254;;10;20;31;;;65;;82
;15;26;;;51;;77;87
;;27;38;;;69;79;89
54377;;10;22;31;40;;;72;
3;;23;;;55;;76;83
6;15;25;38;;59;;;
54610;2;14;22;;;;;71;80
;;27;35;;53;;72;81
;;29;36;;57;;79;90
54768;2;;22;;;50;;75;84
;17;24;;;53;;78;89
8;18;29;;49;;69;;
54843;;;25;30;40;52;60;;
5;15;;34;;;68;;87
;18;;36;47;58;69;;
54858;;10;22;;;53;63;;85
;;23;35;;54;;73;87
8;19;25;;49;;;;88
55019;;15;22;33;44;53;;;
6;;;35;;54;66;;86
9;19;27;;49;;67;;
55090;;;26;;40;51;60;;88
;15;;33;;53;63;;89
9;;29;38;47;;;;90
55126;1;15;21;32;;;61;;
;16;23;;;55;;78;89
9;17;;37;45;;;79;
55169;4;12;;30;46;;;74;
7;13;;;47;;65;75;
8;14;29;;;59;;;90
55205;;;;35;42;52;63;;84
7;18;;37;;55;65;;
;;23;;46;56;;79;88
55283;;;22;31;42;50;61;;
;;;34;45;;62;72;82
9;;;36;;;69;78;89
55422;7;;25;;40;;62;;84
;;26;33;;;64;73;85
9;;;38;;;69;75;87
55593;3;15;;33;;;;71;81
;17;27;36;47;;;;85
;;28;38;48;58;;;90
55606;1;12;;;;55;67;;82
;;23;35;48;;;75;88
;17;;;49;58;;79;89
56387;;10;22;;;50;60;70;
;15;;;42;;63;75;81
;16;28;36;;;;76;88
56402;;10;20;32;;;64;72;
;11;;34;47;54;;;83
9;;;38;;;69;77;86
56403;;;22;31;;52;60;71;
;;25;36;45;;;74;87
;;28;38;;59;68;75;
56409;;10;;;40;54;64;75;
7;;;34;43;56;;;86
;;;37;48;58;69;79;
56474;4;12;;;40;52;;;82
;;25;;43;;66;73;88
9;;;39;;;67;76;89
56580;;12;24;33;;;;70;81
5;15;;34;;;;77;88
;;29;;47;58;64;78;
56614;;12;22;31;;;61;;82
4;;26;35;;;;78;84
;19;;37;;56;69;;89
56753;;;24;;41;51;65;70;
;16;25;37;;;66;74;
7;;29;39;49;;;79;
56839;4;;23;;;54;65;70;
5;16;;36;;;;75;86
7;17;;;;57;68;;88
56871;;10;24;33;;;;70;81
;12;;;43;;67;74;83
;18;;;49;54;68;76;
56928;2;;22;30;40;52;;;
;16;25;34;46;;;;87
7;18;;39;49;;;;89
57154;1;;21;31;40;;;;80
2;13;22;34;42;;;;
;18;23;;49;59;;75;
57237;5;;;;43;;61;70;83
;16;;;47;;65;71;87
;;29;39;49;;68;;90
57272;3;;22;;;50;63;73;
5;;;;47;54;66;75;
9;;26;;49;58;;;90
57450;;10;;33;;52;60;72;
3;17;28;37;43;;;;
8;;29;;;59;68;;88
57471;2;10;21;;40;;;;80
;14;;33;45;55;;74;
;18;29;38;;56;;;90
57766;;12;;37;;;62;70;82
2;16;;38;;54;68;;
4;19;;39;;;;75;88
57857;2;11;;31;44;;62;;
;12;;33;;56;63;;82
8;14;;38;;57;;77;
58005;1;;;32;;54;63;;82
4;;21;34;41;;;;84
6;;29;39;;59;;79;
58028;3;10;;;;;63;71;86
7;14;;;;54;;73;87
9;16;;;48;56;68;;
58048;;;23;;44;;61;71;
;17;25;33;;;63;74;
;;27;38;;54;;79;88
58100;;;20;34;40;50;;;86
;;22;35;;53;67;78;
7;;24;;43;57;;79;
58369;;10;23;33;;;;70;83
;11;;34;45;;64;;89
;13;29;;;59;;75;90
58524;;;23;34;;53;64;;82
;16;;;42;55;66;;88
;;28;;43;;69;77;90
58563;;10;20;34;;;61;;81
;;;35;43;52;;77;83
7;19;;36;;;;79;90
58593;1;10;20;34;;52;;;
;18;;35;;55;;71;85
8;19;27;;;57;;;88
58692;7;;;;40;53;60;;80
8;13;;33;;;62;;85
9;;;;45;56;63;78;
58721;;13;25;;45;;;70;84
5;15;;;;;64;73;85
;;;38;48;58;;79;90
58937;4;;20;;43;;64;;82
5;13;;32;45;;;;86
9;;27;;49;59;;75;
58982;;;20;30;41;;;74;80
;15;;;43;53;66;;87
;;27;39;;55;69;;90
59030;;15;23;;;;65;70;80
5;16;25;;42;;68;;
6;;26;33;;53;69;;
59269;1;;20;34;40;;62;;
5;14;;35;41;54;;;
;16;25;36;;;68;75;
59291;3;;;31;;53;;71;84
7;;25;;47;;67;;86
;;29;37;;;68;79;87
59434;;15;;30;40;51;;73;
;;27;32;42;;66;76;
8;;28;;43;;69;79;
59574;;;23;30;;51;61;;81
6;16;;36;;;64;74;
;17;;37;48;59;;;88
59858;1;10;24;30;43;;;;
5;11;27;33;;53;;;
;15;;;;54;69;79;89
59915;;;;31;40;50;62;;81
;;24;;42;56;65;;83
9;14;;39;;59;;;85
60066;1;;21;36;;50;;;84
;13;;37;46;;;74;86
9;;;39;49;56;69;;
60080;;10;23;32;;;60;70;
8;16;24;;;52;;;83
9;;;39;47;;65;;89
60089;2;;23;32;;52;;70;
3;15;;;;53;;71;89
;18;28;34;;;;77;90
60115;;12;21;;42;;62;71;
;;;36;44;52;65;76;
6;17;26;;;;69;78;
60203;7;;;32;42;;;72;81
8;14;;34;44;;67;;
9;17;;;45;;68;;87
60225;4;10;;;42;53;61;;
