00022;;10;21;33;;;60;72;
6;;;;;59;69;79;88
33468;1;11;;35;40;;;;80
;13;;36;42;57;68;;
6;18;;38;;;69;;88
33471;2;;21;30;40;51;;;
8;;23;37;;;64;;85
;13;;38;45;57;;;89
33528;;;22;30;43;54;;;81
7;;23;32;;57;66;;
8;19;26;;46;;;75;
33697;3;14;25;30;;;61;;
;17;;;;57;64;77;83
9;18;29;;;;67;;84
33801;1;10;;;40;;64;72;
2;;24;;42;;66;76;
4;17;;39;45;;;;87
34087;;;23;;42;50;63;73;
;18;;;44;56;;74;86
6;;;39;46;59;;;89
34115;5;12;21;;;;;70;82
7;13;25;;;;;73;84
8;18;29;;;59;;77;
34342;6;14;;;;;63;74;86
7;;;36;46;;;75;89
8;;;37;49;;;76;90
34428;;12;24;30;;51;;70;
;14;27;;44;;66;;85
;18;28;37;;55;67;;
34552;3;;21;;;50;65;;81
6;13;;;47;;66;;83
7;15;25;;;59;;79;
34607;1;10;;30;;;62;73;
;;25;33;43;;67;;85
;19;29;36;;;;77;87
34675;;13;20;32;;56;;71;
;14;;36;42;;;75;83
8;;;39;47;;68;;87
34815;2;13;;;44;;61;77;
;14;;35;;54;62;;83
;18;;;;56;63;79;88
34826;;13;;;40;;61;75;80
7;;;34;41;;63;76;
;19;26;36;;59;;77;
34938;2;;23;32;;;60;71;
6;16;;33;44;;;75;
;17;27;38;;59;;;87
34976;4;;;33;;51;;70;84
5;15;;36;;56;63;;
7;;26;;46;59;;77;
35016;;11;24;31;41;;;70;
6;13;;;42;55;;;83
9;;27;35;46;;;77;
35298;;10;;32;41;;;71;80
;11;22;34;;56;66;;
;13;29;36;;;67;77;
35407;2;13;;32;43;;;71;
5;16;;36;45;;;75;
8;;;;;59;67;78;86
35484;;12;20;30;41;;;72;
;;28;34;;57;68;73;
6;17;;38;49;;;78;
35495;3;10;20;;41;;;72;
5;;25;37;42;;63;;
8;;26;;;55;;76;86
35535;;11;;31;;52;66;;86
2;;26;;48;;68;71;
;19;27;38;49;;;;90
35569;1;;20;32;;;61;72;
6;16;21;36;;;;75;
8;;23;38;44;59;;;
35588;;11;20;32;45;;;72;
5;;24;35;48;;;75;
;;29;36;49;;68;77;
35696;1;10;21;;;;61;71;
3;;;;45;;66;73;83
7;;28;;47;;69;;84
35706;;16;;31;;52;;72;81
;18;23;;;53;62;76;
9;;;;49;58;66;;88
35844;;;20;;;52;60;75;86
;14;21;34;;;62;77;
9;;;36;;58;;78;89
35913;;;20;;42;55;61;;85
3;15;;35;44;;;77;
;;25;37;49;;69;78;
36041;;14;20;32;;53;;;80
;16;23;;;55;65;76;
6;17;;;49;58;;78;
36122;;;22;31;42;53;;72;
6;;;32;43;;;74;87
9;;;34;;55;67;79;
36260;2;14;;;40;51;60;;
6;16;;;;57;;74;86
8;18;;35;;59;66;;
36423;;10;26;31;40;;61;;
4;11;27;;;;;73;89
;;29;39;;;67;77;90
36515;1;11;;31;;52;;;80
;12;26;;;53;;77;84
7;16;;38;;;;78;89
36571;;;;;43;52;61;76;81
;;23;34;;54;64;77;
9;;26;;49;59;;;90
36929;2;;21;33;40;;;72;
5;17;;35;41;;62;;
;;;37;48;59;69;;90
36964;;10;;30;40;;61;70;
;;28;;43;56;65;;82
8;16;29;;45;;;;90
37113;;12;;30;42;;;73;84
;13;;37;45;57;;;86
;18;26;39;48;;69;;
37123;;11;;;44;56;61;;81
;13;21;;48;57;;77;
8;;;;49;59;69;78;
37385;;10;;32;42;50;61;;
;;27;;46;;67;76;87
;17;;37;48;;;78;90
37407;;14;23;;40;50;;72;
;;25;34;;51;63;77;
;19;27;35;43;53;;;
37457;1;10;21;37;;;;73;
;17;;38;;;66;76;82
;18;27;39;;56;;77;
37573;1;;;31;;50;66;;82
3;;27;;47;55;67;;
4;17;;;49;59;68;;
37661;1;;21;;;50;60;71;
;14;;32;;55;66;;86
;18;26;39;;56;;76;
37739;;11;21;;43;50;;72;
;;;;46;54;62;73;83
7;;;39;47;56;;;88
37853;1;11;;;40;;64;70;
4;;;38;42;53;;;81
;;26;39;46;59;;78;
37856;3;10;22;;41;54;;;
;15;26;35;;56;63;;
;19;29;39;49;;69;;
37910;3;12;;;43;;60;;83
;16;26;36;;;;72;84
8;17;;37;46;;65;;
37952;;;20;34;42;;63;71;
;;24;36;43;;67;;87
;14;;37;;57;69;;90
38177;1;;;32;42;;61;;80
6;;;37;;53;66;73;
;17;26;;49;;;75;85
38284;;;23;32;;50;61;;82
3;;24;33;;55;64;;
;17;29;35;;;;77;86
38436;2;12;26;;;;60;72;
;14;28;;47;;65;;88
;19;;37;;;68;79;90
38476;;;20;;40;50;64;;82
4;;23;33;;;;76;86
6;16;;34;;;;79;88
38549;2;11;;34;41;;62;;
3;12;;35;;;64;72;
;;29;38;49;57;;;87
38589;6;14;25;32;;;61;;
;;;34;48;53;62;;85
8;19;;;;58;;79;88
38620;2;;23;;;;61;71;85
3;;24;35;;;;73;86
;17;;38;46;;;76;89
38660;;;23;;43;50;;71;80
;;26;;47;;65;75;83
;17;;36;48;;66;76;
38681;;12;22;;;51;60;;83
;;27;33;41;;61;;87
6;19;29;;;55;;;89
38706;;10;25;33;;50;61;;
7;14;;35;;55;;;84
;;;38;45;58;64;79;
38719;3;;20;;47;52;;73;
5;;22;;48;53;;;85
;18;29;;49;58;69;;
38832;;;;32;;51;61;71;80
;;;;44;52;63;75;81
9;19;24;;;55;;76;
39207;;14;20;;;55;63;;80
;17;;35;43;57;;;85
;18;;39;47;;68;77;
39211;2;12;;30;;;;70;81
;13;;32;;54;65;;85
7;19;;37;47;;;74;
39226;2;10;;;42;51;61;;
;13;28;35;44;52;;;
8;19;;36;48;57;;;
39240;5;11;;;;50;61;71;
8;;27;31;;;;73;87
9;;29;33;46;57;;;
39358;;11;;;41;51;;70;83
;14;26;;;52;;74;86
;;29;39;;53;;77;89
39488;;;21;32;42;55;;71;
;;;33;44;57;65;74;
9;19;;36;48;;66;;
39592;;10;22;33;44;53;;;
8;;23;;46;;64;75;
9;;;35;47;55;;;85
39680;;14;20;32;;51;62;;
4;17;;;42;56;;;83
5;;;39;;58;65;;89
39705;3;15;20;32;;;60;;
5;18;;34;;;;75;88
8;;;36;;;63;79;90
39943;;;20;30;43;50;;;80
7;11;23;;;;65;74;
;12;;;47;58;;78;83
40368;;11;20;31;;51;60;;
;15;;33;;52;63;;82
;19;27;;47;56;;;90
40407;;;21;32;;51;61;;81
;15;;33;;;65;75;85
7;;;;;58;67;76;89
40497;1;;;31;;;61;71;84
3;;22;33;43;;;;89
;16;;;48;;68;76;90
40559;1;;24;;;51;;72;82
4;;28;;44;;;77;86
;19;29;38;49;57;;;
40898;2;;;30;42;;62;;84
7;15;25;31;44;;;;
9;19;;39;;59;67;;
40977;2;;;;40;54;;71;84
4;14;;37;45;;63;;
6;;29;38;47;57;;;
41029;2;;27;31;41;;;;82
3;14;;;42;54;;73;
9;;29;37;;59;;78;
41035;1;12;;30;42;51;;;
;;23;34;44;53;65;;
;18;26;;49;56;;78;
41121;3;;;;40;53;60;;80
;14;25;36;;;66;75;
;;28;37;;59;67;;87
41160;;11;;;40;51;61;70;
6;13;;37;;53;;;83
7;;27;;46;;69;76;
41221;4;12;26;;;;;70;84
6;18;27;;43;;66;;
;19;;39;;;68;77;89
41275;;10;20;35;;50;60;;
;13;22;;45;55;61;;
5;;;;48;;64;76;90
41327;1;;24;;;52;64;70;
3;;27;38;;54;67;;
;18;;39;46;59;;74;
41649;;14;24;31;43;50;;;
;15;26;;;;67;71;85
6;;28;34;;58;;74;
41672;;;21;33;40;;65;;86
8;;;36;;53;67;73;
9;18;;;48;;69;;88
41869;;10;;30;;50;;71;82
2;;;;42;;61;74;85
7;13;;36;;57;;;90
42112;;13;;;;54;63;70;82
;;27;36;44;55;;73;
6;;29;39;;56;68;;
42180;;;21;30;43;50;;71;
;15;24;32;;;;75;86
9;;29;36;;;66;;87
42395;;;20;35;43;;61;71;
3;11;21;;;;;74;83
;16;26;37;;58;;;88
42486;;;;32;;51;63;75;80
2;;23;34;43;;;76;
;18;28;39;49;59;;;
42530;;;22;32;;52;;71;80
5;12;;;;54;66;73;
;;24;36;;59;68;;88
42537;;;20;;40;55;;72;80
5;16;;;;56;63;;82
;;27;39;47;;;79;83
42677;1;10;;;;53;61;;81
;;27;35;;55;62;;83
;17;29;;;59;65;77;
42731;;;20;30;45;;60;71;
4;17;;36;48;;;72;
;18;26;39;;58;;77;
42736;;12;;;40;;62;72;81
7;;;37;44;;;75;82
9;;28;;47;54;;79;
42767;2;11;20;;;51;61;;
4;;22;34;43;;;;87
;;27;;;58;65;79;90
42821;4;13;20;31;42;;;;
;;27;37;;;66;77;85
;19;28;38;;;68;79;
42981;1;;21;34;;50;;72;
2;12;;;47;;;75;83
8;;;;;59;68;79;87
43058;4;10;;;43;51;;70;
;15;22;;47;52;64;;
7;19;29;;49;;;78;
43130;3;10;22;32;;;;70;
8;;23;;42;;64;;88
;;;39;47;;67;77;90
43276;;14;26;30;;51;;;80
4;;28;31;;57;;72;
6;19;;32;44;;67;;
43278;;14;26;;41;50;;;86
5;15;;;;52;65;75;
9;16;;;47;;;79;89
43463;;12;22;31;;50;60;;
6;15;;35;;;;75;85
8;;;37;49;57;68;;
43503;;12;21;30;41;;;70;
;;;;45;54;65;74;87
8;19;25;36;46;;;;
43688;3;14;22;;;50;;;85
;;23;33;44;;67;;87
;18;;;;57;68;77;90
43706;2;;22;;44;50;60;;
4;13;26;;;;61;;85
;;;;47;59;66;78;86
43830;1;;;31;;;61;71;85
;15;28;;;53;65;72;
8;19;29;;48;54;;;
43833;;14;;;;52;60;70;81
;15;23;36;;;63;;84
;16;;39;48;58;;;86
43854;1;;;31;;52;61;74;
8;;22;;47;;;75;82
;16;;37;;57;69;;86
43940;4;;20;;;55;64;;87
7;;21;;41;;;77;88
;17;27;37;;59;;;89
44004;2;;;31;;57;61;70;
;15;;;44;58;63;;88
;16;;38;;59;66;75;
44117;;12;;34;;50;64;71;
2;;;38;46;;65;72;
;19;;39;47;;66;;90
44189;;12;21;34;;50;;;81
6;;22;;46;;65;78;
;18;25;;47;59;67;;
44210;;14;21;;40;54;66;;
6;;25;38;;;;73;83
9;;;39;46;59;;;90
44266;;;;36;;53;61;73;81
;16;24;37;46;;;76;
;18;26;;;;66;77;87
44334;2;;20;;43;;63;;82
;16;;33;44;;;75;87
;;;35;47;;67;79;88
44503;;;21;32;;55;;76;81
8;17;27;;;;66;77;
;;28;38;;;67;78;90
44675;4;11;;;43;;62;71;
5;;25;;45;;;72;82
8;;27;;;59;68;;89
44832;1;;20;;;54;60;;87
;17;;34;;56;;77;88
7;;27;;;59;68;;90
45035;2;;;32;;50;;75;81
3;;21;33;47;;;;82
;18;27;;48;57;;;90
45114;5;;22;;41;;;71;83
6;;;38;44;;;74;84
7;15;;39;46;;64;;
45192;;10;20;;;50;;70;86
;12;22;36;;51;62;;
;;;39;43;56;63;78;
45244;4;;;30;;50;61;;83
;15;27;;45;;66;72;
7;18;;35;49;;;78;
45305;;;20;;42;51;;70;80
5;11;21;;;52;;;84
9;14;;;;58;;79;87
45351;;;24;35;;50;62;;83
;12;25;;41;52;;77;
;;29;39;46;55;;;90
45355;3;;22;;42;52;;;80
6;12;25;36;;;;;89
7;;26;;47;59;;;90
45587;;10;;;44;53;64;74;
8;;24;38;;54;;;89
9;18;25;39;49;;;;
45593;2;14;;31;41;50;;;
3;;25;;;;65;71;87
7;;;36;47;58;;73;
45677;5;10;25;34;;;60;;
;;26;35;;51;61;;87
;;28;37;47;;67;;88
45685;1;;20;32;40;;;;84
8;12;;;;55;;76;87
9;;24;;;57;68;;89
45714;1;11;20;;;54;;70;
3;12;23;;46;;;74;
;14;26;37;49;;;;87
45719;2;10;;;40;;;73;82
;;21;37;44;57;64;;
5;18;;38;;;;79;88
45740;5;10;;32;;50;;;80
8;13;;;44;;61;78;
;15;26;38;;;65;;90
46032;1;12;;;;;62;71;80
;;25;33;;54;64;75;
7;17;;36;;;;77;85
46296;2;;;33;43;;;76;80
7;15;;;;51;;77;87
;16;26;37;;;;79;90
46530;;;;30;41;50;62;;80
8;;27;;42;;68;;82
9;;29;;47;56;;;86
46540;1;12;22;32;;;60;;
8;13;;35;43;;65;;
;;;36;;58;68;79;87
46616;2;;24;31;44;;;;81
;16;;32;;53;63;73;
9;18;29;;;54;66;;
46661;4;;;;45;;62;73;82
7;;26;33;48;;63;;
;18;28;;49;;;76;89
46738;1;12;;31;;;61;71;
4;;21;34;;;;74;84
7;;26;39;;58;69;;
46854;;12;21;31;44;;61;;
;13;;;45;57;;74;88
9;18;;;47;;67;79;
46864;2;10;20;;;52;;;81
6;15;21;;;56;61;;
9;;29;38;49;;;;87
46971;6;16;;30;;;;73;83
;17;;37;45;;62;74;
;;28;39;48;;67;75;
47286;3;;;32;41;51;61;;
;16;27;;;54;;76;85
;;29;;49;55;66;;87
47297;5;10;23;34;;55;;;
;;26;;48;57;62;73;
9;;27;37;49;;65;;
47372;;12;24;;;52;60;73;
;15;28;;47;;;78;85
8;18;;;48;57;67;;
47374;;12;21;31;41;;60;;
4;13;24;;45;;;;83
;18;;39;;;69;78;85
47401;;;20;30;42;52;;74;
6;;26;;;57;67;;83
;17;27;33;;;68;77;
47488;1;;;33;;53;61;;83
;14;22;34;42;;;;86
8;15;29;;49;;;;89
47496;3;;23;35;40;;;74;
7;;;38;43;53;;;89
;;29;;;56;68;78;90
47691;5;;20;35;40;;;;81
6;;;36;;;63;76;82
8;;;38;;58;;78;87
48009;;11;21;30;;53;63;;
;15;;;;58;64;78;82
7;17;;39;48;59;;;
48170;7;;23;;;50;;72;86
;14;26;32;;;65;76;
9;;28;;;59;67;77;
48243;4;;23;31;;51;;76;
;;;;45;58;66;77;83
;15;;33;49;59;69;;
48298;3;10;21;;42;50;;;
5;;;;46;54;;76;82
7;13;;;48;58;;79;
48349;2;;;30;;51;61;;81
7;;24;34;45;;;75;
;13;;;47;59;69;77;
48402;;;20;31;;51;60;70;
;11;28;;46;;63;72;
9;;;39;48;;67;;89
48446;4;13;20;;41;;;73;
6;;26;;45;55;;;89
7;16;;;48;;68;;90
48624;;10;;30;43;53;;73;
3;16;;31;45;;;74;
;18;29;;49;57;69;;
48632;4;;23;;;;60;74;81
7;17;24;36;;57;;;
;;;37;;58;69;79;86
48688;;;22;;43;;62;71;86
7;;;;;55;64;76;89
8;18;;38;45;58;;;
48770;;12;;31;40;56;;72;
;14;;;45;58;63;;84
;16;25;;47;59;;;86
48941;;11;;33;;56;;74;81
2;;;;;57;64;77;82
;19;;39;;59;69;79;
49005;2;10;22;35;;;60;;
3;11;;;;;64;74;85
;15;;39;;58;;79;90
49273;;;23;;44;52;;70;81
4;;;37;48;53;;74;
7;18;;38;;54;;75;
49333;1;12;;;40;52;;71;
5;;21;;44;54;;;87
;17;;39;;57;67;73;
49348;;;23;30;44;50;;;84
7;;;;;51;66;72;88
9;15;;;;54;68;;90
49516;2;;;30;42;;64;72;
;13;;34;46;;;75;81
9;14;;36;49;;;;89
49748;5;12;20;33;40;;;;
;14;;36;48;;;73;83
9;15;29;;;58;;;88
49810;3;;20;33;44;;;71;
;;21;35;46;;;72;86
9;19;29;;;59;65;;
49851;1;;;;;56;60;71;81
;17;28;35;44;;;;83
;19;;36;49;58;69;;
50099;4;10;;32;;50;;;83
6;;22;34;;53;;;88
9;17;25;;;;;75;89
50227;1;11;;;44;51;60;;
3;;;33;47;;;71;87
;15;27;34;;58;;73;
50294;;;21;;41;50;61;71;
2;;22;32;47;52;;;
;19;;34;49;;67;;82
50442;;;;32;40;53;;75;82
6;;;38;;;68;78;86
8;19;24;;;57;69;;
50446;;14;;;41;51;;70;80
;15;21;32;;56;;76;
9;;;;47;;64;79;89
50877;;12;21;33;41;;;72;
3;14;;;42;;63;;84
4;16;28;;46;58;;;
50898;4;11;;33;;;60;73;
;15;27;34;;;;76;82
;19;28;;;55;69;79;
50954;;10;21;30;;;;72;81
3;;25;;;56;66;73;
9;;29;39;;57;;79;
51286;1;;;31;;51;64;72;
4;;26;;;52;66;;83
9;17;;;45;;67;79;
51365;;;;30;45;53;65;74;
;;23;31;;;66;78;82
;18;26;;;59;;79;87
51732;1;;;31;;;62;73;84
4;;;;44;55;64;75;
;19;29;35;;56;;77;
51858;;13;20;33;;;;70;84
6;;24;;43;;62;73;
;;;38;48;;64;78;90
51945;5;;;31;;51;60;;83
6;;;32;44;;;78;85
;19;25;35;;58;;;89
52061;2;10;20;30;;;;;80
;;;37;46;53;;74;83
7;18;;38;48;;;79;
52154;1;;23;36;;;60;70;
;17;;37;41;;;71;83
8;19;;39;45;;64;;
52169;2;13;23;;41;53;;;
7;16;25;;;;65;76;
9;18;28;39;;;;77;
52184;;10;24;;;55;63;70;
8;;26;38;42;56;;;
;;28;39;46;;69;;89
52229;2;;;;;53;63;73;83
4;16;;36;46;;;76;
;17;;37;49;57;67;;
52346;1;10;;;42;;;70;82
;12;22;;46;51;;;86
7;15;;;49;;64;;87
52369;;12;24;35;;;;72;81
;13;26;;;57;64;;86
9;;;37;49;;;79;87
52393;4;;23;;46;;;70;81
6;13;;;;51;62;;84
7;14;;37;;;;77;88
52454;;;;31;40;50;;73;80
6;18;22;32;;;;77;
9;;24;;;59;66;;84
52505;;10;20;;;50;62;71;
2;;25;37;46;53;;;
5;18;;;48;55;;75;
52629;1;12;;;;52;61;71;
;13;23;;45;;65;;85
9;16;28;;47;;;79;
52859;;14;;30;41;;62;72;
;18;24;;42;;66;74;
;;26;39;43;58;69;;
52944;;13;20;31;41;;;72;
;;;34;;52;63;74;87
9;17;;35;44;;;75;
52964;1;10;;31;;50;;70;
5;;25;37;;;66;72;
;15;;38;49;59;;76;
53200;;16;24;33;41;;60;;
;17;25;34;;;64;;85
7;;;38;;;66;77;90
53331;;;22;;40;51;;71;80
4;;;;42;52;62;78;
;18;;38;;55;67;;90
53365;1;10;;;44;;61;;86
6;12;;;45;53;;;87
;16;25;;47;57;69;;
53609;3;;;31;40;51;61;;
5;18;23;;48;;65;;
8;;;37;;;69;77;90
53776;;;21;30;;50;;72;82
;15;;;45;;64;73;83
9;;;;49;56;67;;90
53794;;;24;30;41;53;;;83
7;11;;;;58;62;73;
;14;;;;59;68;78;87
53832;;;22;;43;51;60;72;
;16;;35;44;52;;74;
8;;27;36;;;;78;85
53941;;12;23;31;;;63;71;
5;;24;34;;53;;72;
9;19;;;49;;;76;87
53983;5;13;;;41;;;72;85
6;;;32;43;;68;;87
9;;;;49;;69;78;88
54001;;11;;36;43;;62;74;
6;;;;44;54;;76;82
8;19;;;;57;69;77;
54018;3;10;;30;;51;62;;
;;;31;;56;64;75;87
5;13;;39;48;57;;;
54031;;11;;33;41;;;70;82
;;;35;42;56;61;;83
6;19;29;;48;;;;87
54093;1;13;;32;;;60;70;
6;16;;36;41;;64;;
7;17;29;;;59;;74;
54377;3;;21;34;;;;70;80
4;;26;36;;56;66;;
5;;28;;;58;68;76;
54475;3;;22;31;41;51;;;
5;11;25;;;;67;76;
6;13;;35;;56;68;;
54479;2;;;;41;50;60;;84
3;;22;;44;;;77;85
9;18;;;48;55;69;;
54629;;10;22;34;;56;;74;
;;;37;45;;65;75;87
9;16;28;;47;59;;;
54681;3;13;;;;;61;70;80
;;23;35;;53;;72;84
9;15;;;46;;67;;90
54754;;;20;31;44;;;73;80
7;;;32;46;52;66;;
9;19;;35;47;;67;;
54786;;;21;31;40;50;;73;
3;17;25;;;;66;;85
9;;;39;;57;67;;89
54885;;;20;31;;51;61;76;
4;;25;;43;;67;;83
;17;29;33;;;68;78;
55003;3;11;;31;;51;;70;
;15;;34;;;64;71;82
7;19;;;46;;68;72;
55024;2;12;;;;50;60;71;
5;;;;44;54;65;;83
8;;27;36;;;67;77;
55108;;;21;31;44;55;;;81
;13;23;38;;;68;;83
7;18;;39;;;69;;86
55335;1;;;35;;50;;73;86
;15;22;36;;;61;;87
;;29;;48;54;;79;90
55340;;;;31;42;55;62;;82
4;;23;;45;;63;76;
;;24;38;;;67;77;88
55528;;11;21;35;43;50;;;
;14;27;36;44;;61;;
;;;38;48;;62;79;89
55757;3;;25;30;;;61;70;
6;;;37;46;52;62;;
;15;27;;;54;64;76;
55997;;12;20;34;;51;;70;
8;;22;36;;53;;;87
9;;27;39;;54;;;88
56149;3;10;21;30;;51;;;
;14;23;35;;;;73;82
9;;;37;;;63;77;85
56368;5;;20;;;51;;74;81
6;;23;;;57;65;;85
;;;39;46;59;68;;87
56379;;11;20;32;;51;64;;
8;;;34;;58;;74;83
;19;;;;59;69;78;85
56405;6;;22;;43;51;63;;
7;16;;32;;54;;75;
8;;26;35;;58;;;88
56488;2;14;;32;40;;;;80
;15;;;44;;66;78;89
;19;24;34;46;;;79;
56605;1;;;31;;52;;74;83
;12;;33;;54;;78;87
;13;29;;49;59;;79;
56652;;10;;32;41;;65;;82
;;28;;42;;66;77;85
;18;;;49;;68;78;86
56795;;10;;;40;51;;71;82
;;22;32;;;64;72;88
9;19;;35;;;66;;90
56891;2;;22;;40;;66;73;
;;25;38;;;68;74;86
;17;26;;;56;69;;88
56907;;10;;30;41;;;73;81
;12;;31;43;52;;75;
7;13;27;;;;68;78;
57072;2;;20;;;52;;70;83
3;16;;;46;;;71;84
;18;27;38;47;;;;88
57081;;14;;;;52;65;74;80
3;15;22;35;;55;;;
;;;38;48;58;68;79;
57084;2;;21;33;;;;72;82
;18;26;36;;53;;77;
;;29;37;48;57;;;90
57113;;;26;32;41;51;;71;
2;;;33;;52;66;75;
;;;37;49;;67;78;87
57235;4;;21;30;;53;;71;
;14;;;46;54;;73;89
;;29;38;;56;;78;90
57315;2;13;23;;41;;63;;
;16;;31;44;;67;;84
;18;27;;47;;;78;86
57429;3;14;;30;43;;66;;
;16;;37;;54;;73;88
9;18;;38;;59;69;;
57455;;10;22;30;;52;64;;
3;13;24;31;;54;;;
6;15;;39;;56;69;;
57682;2;;20;;42;;60;74;
5;;21;;;54;62;77;
6;;23;;49;;;78;89
57768;3;;20;35;;54;61;;
;14;21;;41;55;;;81
8;16;22;;;;68;;87
57776;;10;20;31;47;;;;81
;;;33;48;54;;72;85
;16;29;;49;;68;77;
57782;1;;23;32;;51;61;;
;18;26;;;;65;75;84
;;28;;44;54;67;76;
57794;;;24;35;47;52;62;;
4;;25;36;48;;66;;
;;;37;49;;68;76;88
57867;1;;22;30;;;63;;83
;;23;;;51;67;72;84
;18;28;;;55;68;;85
57966;2;;;31;;53;60;70;
6;16;;35;;;65;;83
7;19;26;;49;;68;;
57986;4;;;;40;;62;70;81
;15;26;;46;53;;72;
;18;29;;;;68;78;89
58198;2;;22;30;;51;;;80
4;16;;;45;;;74;81
;19;;;47;59;67;78;
58439;4;12;;;;51;60;73;
5;14;;31;;;;74;89
7;15;28;;;;65;;90
58851;2;;;33;;50;;73;83
5;;25;;42;;62;77;
6;;;39;48;57;;;90
58917;1;12;27;;;;;71;82
7;15;;31;;57;68;;
9;;29;;;59;69;;86
59230;;;20;31;;55;;70;83
;;;34;42;57;;73;89
7;;25;36;;;68;79;
59309;;;21;30;;53;61;;81
4;;;32;44;56;68;;
;15;;33;;57;;76;83
59312;1;;21;;40;;63;;82
7;;;37;43;;64;;84
;18;28;39;46;;69;;
59347;1;12;22;33;;;65;;
3;;;36;;58;67;;87
;;28;38;47;59;;;90
59352;1;;21;;41;50;;;84
6;;26;;;54;;71;86
8;;29;39;48;;;;87
59360;;10;24;30;;;62;;80
;;25;31;;52;;72;81
;18;;38;;;66;76;82
59480;3;;;;44;;60;71;86
6;;23;;45;56;;72;
;17;29;;;57;69;75;
59542;;;;32;40;50;65;;82
;16;23;37;43;54;;;
4;;26;39;;56;;;88
59552;;10;;32;;50;;70;80
;15;24;33;45;;;75;
;;25;39;;59;65;78;
59591;;11;21;34;;;62;71;
5;12;25;37;;;65;;
6;;26;39;;59;67;;
59737;;;21;33;;;62;72;81
2;12;;;;54;65;75;
;;29;;49;58;;79;85
59849;3;13;;;;50;;71;80
6;;;35;;52;;73;87
7;;;;47;53;;77;88
59891;2;;21;;41;52;;71;
;15;23;37;44;53;;;
4;19;;;;56;66;;88
59942;3;;;;;53;60;72;80
5;16;22;33;;;;76;
8;17;24;;;59;;;89
60058;4;10;;;43;;61;70;
8;;24;;44;;;71;87
9;;26;35;48;;;;88
60211;;;;36;41;;61;70;82
6;15;24;;47;;;72;
9;;;38;;59;;77;90
60240;;12;26;;;50;;73;84
4;13;;36;;52;;;88
9;19;29;;;57;69;;
60296;3;13;24;30;;;60;;
;14;;33;;53;65;73;
;17;29;36;;;67;77;
60543;2;10;;;;52;;72;80
;12;27;;46;;66;;87
7;;28;;47;59;;;89
60569;;;24;;46;50;65;72;
;11;26;;48;51;66;;
;16;28;38;49;56;;;
60899;2;;21;36;42;50;;;
3;14;24;;;51;;73;
;;;38;45;58;;79;89
60920;;;;;40;50;62;72;82
6;17;;;;;63;74;84
9;;;37;;57;;76;88
60956;5;12;;32;;53;;70;
;;;33;46;56;62;74;
9;17;;;47;59;;76;
60960;2;;22;;44;52;;;80
5;;23;;;;66;72;88
;19;25;39;;;;76;89
61002;;13;24;30;42;;61;;
6;16;;;;55;63;;82
8;;;32;;56;67;;85
61062;4;10;;;41;52;60;;
;;27;;46;56;65;;82
8;;29;;49;57;67;;
61380;1;14;;;40;51;;;84
4;16;28;;41;52;;;
;17;29;39;49;;;79;
61434;6;;23;;46;51;61;;
8;;24;;48;;;78;86
;;29;38;;54;66;79;
61442;;;;30;41;;63;72;80
6;16;26;;;56;;;84
;18;;;;58;66;79;85
61466;1;12;22;;45;;;70;
;14;;;46;;62;73;81
;16;;;;59;68;75;87
61539;1;;;32;43;;60;;83
;14;;33;45;;63;;85
;18;;35;47;58;;;86
61607;5;13;20;;;52;64;;
;14;22;34;;;65;74;
9;16;;36;;58;;;88
61774;3;;23;35;;51;;;80
5;17;;;;;62;77;84
;19;;38;48;54;;78;
62101;;13;;;42;50;61;71;
5;;;36;;51;;72;84
9;;;;45;58;;78;85
62339;3;;;30;;54;;71;80
;;26;;43;;66;75;81
9;;28;35;48;;68;;
62415;;15;;31;;50;60;73;
4;;;32;;55;;78;85
8;17;29;;;;69;;90
62704;4;16;;33;;50;;72;
;18;24;;46;;;76;82
;;;38;;57;67;77;83
62705;;;21;;41;;61;73;86
2;;;34;;55;;76;88
4;;29;;49;57;;;90
62800;1;11;21;;;;;71;83
3;;23;36;;55;;74;
;18;;39;;57;;78;89
62863;;;24;31;;55;60;;80
4;;27;32;;;64;;84
;;;38;47;58;67;;88
63013;;13;20;;41;54;;;80
3;;;38;45;;62;;81
7;19;29;;48;58;;;
63040;;11;24;31;;56;;;84
;14;;32;;57;;78;85
8;15;28;;;59;;;87
63341;1;12;20;;40;;65;;
5;13;23;35;43;;;;
7;14;;36;45;;;79;
63345;;11;;;;53;66;74;80
3;13;25;;47;;68;;
5;17;;;48;59;69;;
63395;;10;;34;44;50;;71;
;14;;35;48;;;77;85
9;19;;;49;;65;;90
63450;1;;;33;40;;60;;80
2;;25;37;;;;75;81
;15;26;39;49;;;;85
63458;;16;;;40;53;60;;80
;;24;33;;55;;73;88
;;;36;49;58;;79;90
63576;3;;20;;44;;;71;81
;12;;36;46;53;;;82
;;28;39;;;67;79;85
63790;5;11;20;;40;52;;;
6;18;24;;42;;64;;
7;;;;49;;68;76;88
63807;4;;;;41;53;66;71;
5;;26;36;;;;72;88
6;;27;;46;59;;79;
63861;;12;24;;42;50;;;84
4;;;36;45;;67;;88
;;29;38;48;;;78;89
63994;2;13;20;;;53;;;82
4;14;;;;58;;74;88
9;;;39;;59;;78;89
64011;3;10;;31;41;;;;85
;13;24;;45;;64;;86
7;;29;;47;;69;;88
64254;6;13;;31;;52;62;;
